filename,species_code,0:00,0:30,comments
day99_rec1_earlyMay_e2.wav,passerine sp.,C,,peeper- loud ish
day99_rec1_earlyMay_e2.wav,BTNW,S,S,peeper- loud ish
day99_rec1_earlyMay_e2.wav,BRCR,,C,peeper- loud ish
day99_rec1_earlyMay_e19.wav,passerine sp.,C,,
day88_rec1_earlyApr_a10.wav,no birds,,,
day88_rec1_earlyApr_a37.wav,no birds,,,
day88_rec1_earlyApr_a41.wav,no birds,,,
day88_rec1_earlyApr_a41.wav,no birds,,,
day88_rec1_earlyApr_a45.wav,no birds,,,
day88_rec1_earlyApr_a47.wav,no birds,,,
day88_rec1_earlyApr_b26.wav,no birds,,,
day88_rec1_earlyApr_b29.wav,bird sp.,C,C,
day88_rec1_earlyApr_b46.wav,no birds,,,
day88_rec1_earlyApr_c20.wav,passerine sp.,,C,
day88_rec1_earlyApr_c29.wav,RBNU,,C,
day88_rec1_earlyApr_c31.wav,no birds,,,
day88_rec1_earlyApr_c36.wav,no birds,,,
day88_rec1_earlyApr_d8.wav,no birds,,,
day88_rec1_earlyApr_d37.wav,no birds,,,
day88_rec1_earlyApr_d53.wav,no birds,,,
day88_rec1_earlyApr_e10.wav,no birds,,,
day88_rec1_earlyApr_e35.wav,no birds,,,
day88_rec1_earlyApr_e41.wav,no birds,,,
day88_rec1_earlyApr_e47.wav,no birds,,,
day88_rec1_earlyApr_e49.wav,CORA,C,,
day88_rec1_earlyApr_e53.wav,no birds,,,
day88_rec1_earlyApr_e57.wav,no birds,,,
day88_rec2_earlyApr_a7.wav,no birds,,,
day88_rec2_earlyApr_a13.wav,no birds,,,
day88_rec2_earlyApr_a26.wav,no birds,,,
day88_rec2_earlyApr_a55.wav,RBNU,,C,
day88_rec2_earlyApr_b31.wav,no birds,,,
day88_rec2_earlyApr_b38.wav,passerine sp.,S,,faint
day88_rec2_earlyApr_b38.wav,BRCR,,S,
day88_rec2_earlyApr_c24.wav,RBNU,C,,
day88_rec2_earlyApr_c43.wav,BCCH,S,S,
day88_rec2_earlyApr_c46.wav,no birds,,,
day88_rec2_earlyApr_c50.wav,no birds,,,
day88_rec2_earlyApr_d13.wav,no birds,,,
day88_rec2_earlyApr_d23.wav,passerine sp.,C,,
day88_rec2_earlyApr_d28.wav,no birds,,,
day88_rec2_earlyApr_d33.wav,no birds,,,
day88_rec2_earlyApr_d37.wav,no birds,,,
day88_rec2_earlyApr_d39.wav,no birds,,,
day88_rec2_earlyApr_d47.wav,passerine sp.,C,,
day88_rec2_earlyApr_d54.wav,RBNU,C,C,
day88_rec2_earlyApr_e8.wav,no birds,,,
day88_rec2_earlyApr_e13.wav,no birds,,,
day88_rec2_earlyApr_e26.wav,no birds,,,strange background sound but can’t verify if it was a bird or not-- too faint
day88_rec2_earlyApr_e32.wav,no birds,,,
day88_rec2_earlyApr_e41.wav,no birds,,,
day88_rec4_earlyApr_a2.wav,no birds,,,
day88_rec4_earlyApr_a12.wav,no birds,,,
day88_rec4_earlyApr_a13.wav,no birds,,,
day88_rec4_earlyApr_a15.wav,no birds,,,
day88_rec4_earlyApr_a48.wav,no birds,,,
day88_rec4_earlyApr_b2.wav,no birds,,,
day88_rec4_earlyApr_b9.wav,no birds,,,
day88_rec4_earlyApr_b19.wav,no birds,,,
day88_rec4_earlyApr_b58.wav,no birds,,,
day88_rec4_earlyApr_c5.wav,no birds,,,
day88_rec4_earlyApr_c15.wav,no birds,,,
day88_rec4_earlyApr_c17.wav,no birds,,,
day88_rec4_earlyApr_c24.wav,no birds,,,
day88_rec4_earlyApr_c26.wav,no birds,,,
day88_rec4_earlyApr_c37.wav,no birds,,,
day88_rec4_earlyApr_c57.wav,no birds,,,
day88_rec4_earlyApr_d2.wav,CANG,C,,
day88_rec4_earlyApr_d2.wav,woodpecker sp.,D,,
day88_rec4_earlyApr_d9.wav,no birds,,,
day88_rec4_earlyApr_d24.wav,no birds,,,
day86_rec3_lateApr_a0.wav,bird sp.,C,,
day86_rec3_lateApr_a0.wav,RBNU,S,,
day86_rec3_lateApr_a0.wav,YBSA,,C,
day86_rec3_lateApr_a6.wav,RBNU,S,S,
day86_rec3_lateApr_a6.wav,BRCR,S,S,
day86_rec3_lateApr_a6.wav,GCKI,C,C,
day86_rec3_lateApr_a23.wav,passerine sp.,C,,
day86_rec3_lateApr_a23.wav,bird sp.,,C,
day86_rec3_lateApr_b1.wav,BRCR,S,S,
day86_rec3_lateApr_b6.wav,no birds,,,
day86_rec3_lateApr_b10.wav,no birds,,,squirrel!!! loud!!!
day86_rec3_lateApr_b13.wav,no birds,,,loud squirrel again
day86_rec3_lateApr_b15.wav,no birds,,,loud squirrel again
day86_rec3_lateApr_b21.wav,no birds,,,
day86_rec3_lateApr_b42.wav,passerine sp.,C,C,rain. Chip note.
day86_rec3_lateApr_b42.wav,HETH,,S,
day86_rec3_lateApr_c49.wav,passerine sp.,C,C,
day86_rec3_lateApr_d15.wav,bird sp.,C,,v. distant
day86_rec3_lateApr_d15.wav,BRCR,S,,
day86_rec3_lateApr_d21.wav,BRCR,,S,
day86_rec3_lateApr_d31.wav,passerine sp.,c,,squirrels again
day86_rec3_lateApr_d44.wav,BRCR,C,S,
day86_rec3_lateApr_d47.wav,passerine sp.,C,C,
day86_rec3_lateApr_d47.wav,BRCR,S,,
day86_rec3_lateApr_e9.wav,no birds,,,recorder made beeping sound
day86_rec3_lateApr_e18.wav,no birds,,,
day86_rec3_lateApr_e24.wav,passerine sp.,C,S,?? faint
day86_rec3_lateApr_e28.wav,CORA,C,C,
day86_rec3_lateApr_e42.wav,no birds,,,
day86_rec3_lateApr_e48.wav,passerine sp.,,C,
day86_rec3_lateApr_e50.wav,bird sp.,,C,probably CANG
day86_rec4_lateApr_a37.wav,bird sp.,C,C,
day86_rec4_lateApr_a46.wav,bird sp.,C,,
day86_rec4_lateApr_a46.wav,AMRO,S,S,
day86_rec4_lateApr_a53.wav,AMRO,S,,
day86_rec4_lateApr_a54.wav,AMRO,C,C,
day86_rec4_lateApr_a57.wav,no birds,,,
day86_rec4_lateApr_b5.wav,no birds,,,
day86_rec4_lateApr_b7.wav,no birds,,,
day86_rec4_lateApr_b18.wav,passerine sp.,C,,
day86_rec4_lateApr_b34.wav,WIWR,S,S,2 individs. loud squirrel
day86_rec4_lateApr_b34.wav,passerine sp.,,C,loud squirrel
day86_rec4_lateApr_b49.wav,passerine sp.,C,C,rain
day86_rec4_lateApr_b51.wav,WIWR,S,S,
day86_rec4_lateApr_c0.wav,passerine sp.,C,C,rain
day86_rec4_lateApr_c10.wav,WIWR,S,,rain
day86_rec4_lateApr_c11.wav,passerine sp.,C,,rain
day86_rec4_lateApr_c11.wav,WIWR,,S,rain
day86_rec4_lateApr_c30.wav,bird sp.,C,,rain
day86_rec4_lateApr_c31.wav,WIWR,S,S,
day86_rec4_lateApr_c47.wav,WIWR,S,S,
day86_rec4_lateApr_c56.wav,woodpecker sp.,,D,distant!
day86_rec4_lateApr_c56.wav,CANG,,C,
day86_rec4_lateApr_d22.wav,passerine sp.,,C,
day86_rec4_lateApr_d37.wav,WIWR,S,S,
day86_rec4_lateApr_d37.wav,AMRO,C,,
day86_rec4_lateApr_d37.wav,BRCR,,S,
day86_rec4_lateApr_d40.wav,BRCR,S,,
day86_rec4_lateApr_d40.wav,BCCH,S,,
day86_rec4_lateApr_d40.wav,passerine sp.,,C,
day86_rec4_lateApr_d44.wav,no birds,,,
day86_rec4_lateApr_d50.wav,passerine sp.,C,,
day86_rec4_lateApr_e32.wav,no birds,,,
day99_rec4_earlyMay_a47.wav,NOPA,S,S,
day99_rec4_earlyMay_a47.wav,YBSA,D,D,
day99_rec4_earlyMay_b19.wav,AMRO,C,C,
day99_rec4_earlyMay_b19.wav,passerine sp.,,C,
day99_rec4_earlyMay_b20.wav,AMRO,C,C,
day99_rec4_earlyMay_b20.wav,passerine sp.,C,C,
day99_rec4_earlyMay_b20.wav,WTSP,S,S,
day99_rec4_earlyMay_b25.wav,BRCR,S,C,
day99_rec4_earlyMay_b25.wav,NOPA,S,S,
day99_rec4_earlyMay_b25.wav,BCCH,C,,
day99_rec4_earlyMay_b37.wav,WIWR,S,,
day99_rec4_earlyMay_b37.wav,passerine sp.,C,C,
day99_rec4_earlyMay_b37.wav,YBSA,,D,
day99_rec4_earlyMay_c0.wav,bird sp.,C,,
day99_rec4_earlyMay_c1.wav,no birds,,,
day99_rec4_earlyMay_c11.wav,bird sp.,C,,
day99_rec4_earlyMay_c13.wav,YRWA,S,,
day99_rec4_earlyMay_c13.wav,WIWR,S,S,
day99_rec4_earlyMay_c17.wav,bird sp.,C,C,vehicle noise
day99_rec4_earlyMay_c17.wav,WIWR,,S,
day99_rec4_earlyMay_c45.wav,AMRO,C,C,
day99_rec4_earlyMay_d0.wav,passerine sp.,C,C,
day99_rec4_earlyMay_d15.wav,no birds,,,
day99_rec4_earlyMay_d49.wav,no birds,,,
day99_rec4_earlyMay_e6.wav,passerine sp.,,C,
day99_rec4_earlyMay_e7.wav,no birds,,,
day99_rec4_earlyMay_e10.wav,no birds,,,"frogs, I think"
day99_rec4_earlyMay_e11.wav,no birds,,,
day99_rec4_earlyMay_e16.wav,no birds,,,
day99_rec4_earlyMay_e25.wav,passerine sp.,,C,
day99_rec4_earlyMay_e42.wav,passerine sp.,,C,
day99_rec4_earlyMay_e44.wav,passerine sp.,,C,
day116_rec1_earlyApr_a8.wav,no birds,,,
day116_rec1_earlyApr_a10.wav,no birds,,,
day116_rec1_earlyApr_a35.wav,no birds,,,
day116_rec1_earlyApr_a41.wav,no birds,,,
day116_rec1_earlyApr_a44.wav,passerine sp.,C,,
day116_rec1_earlyApr_a46.wav,no birds,,,
day116_rec1_earlyApr_a52.wav,no birds,,,
day116_rec1_earlyApr_b19.wav,no birds,,,
day116_rec1_earlyApr_b34.wav,no birds,,,
day116_rec1_earlyApr_b38.wav,no birds,,,
day116_rec1_earlyApr_b51.wav,passerine sp.,C,,
day116_rec1_earlyApr_c1.wav,bird sp.,,C,
day116_rec1_earlyApr_c36.wav,no birds,,,
day116_rec1_earlyApr_c38.wav,no birds,,,
day116_rec1_earlyApr_c51.wav,no birds,,,
day116_rec1_earlyApr_c55.wav,no birds,,,
day116_rec1_earlyApr_d4.wav,no birds,,,
day116_rec1_earlyApr_d7.wav,no birds,,,
day116_rec1_earlyApr_d9.wav,no birds,,,
day116_rec1_earlyApr_d22.wav,no birds,,,
day116_rec1_earlyApr_d52.wav,passerine sp.,,C,probably BRCR
day116_rec1_earlyApr_d56.wav,no birds,,,
day116_rec1_earlyApr_e7.wav,no birds,,,light rain
day116_rec1_earlyApr_e50.wav,no birds,,,light rain
day116_rec2_earlyApr_a5.wav,CANG,,C,
day116_rec2_earlyApr_a6.wav,bird sp.,,C,
day116_rec2_earlyApr_a19.wav,no birds,,,
day116_rec2_earlyApr_a37.wav,no birds,,,
day116_rec2_earlyApr_a45.wav,RBNU,C,,
day116_rec2_earlyApr_a50.wav,no birds,,,
day116_rec2_earlyApr_a56.wav,passerine sp.,,C,
day116_rec2_earlyApr_b6.wav,no birds,,,
day116_rec2_earlyApr_b8.wav,AMRO,,C,
day116_rec2_earlyApr_b14.wav,no birds,,,
day116_rec2_earlyApr_b22.wav,no birds,,,
day99_rec3_earlyMay_b3.wav,CORA,C,,
day99_rec3_earlyMay_b3.wav,RBGR,,S,
day99_rec3_earlyMay_b4.wav,AMRO,S,S,
day99_rec3_earlyMay_b4.wav,YRWA,S,,
day99_rec3_earlyMay_b4.wav,WTSP,S,S,
day99_rec3_earlyMay_b4.wav,RBGR,S,S,
day99_rec3_earlyMay_b4.wav,passerine sp.,C,C,
day99_rec3_earlyMay_b58.wav,AMRO,S,S,loud peepers
day99_rec3_earlyMay_b58.wav,WTSP,,S,
day99_rec3_earlyMay_b58.wav,passerine sp.,,S,faint
day99_rec3_earlyMay_c1.wav,WTSP,S,S,
day99_rec3_earlyMay_c1.wav,AMRO,S,S,
day99_rec3_earlyMay_c1.wav,passerine sp.,C,C,
day99_rec3_earlyMay_c12.wav,WTSP,S,S,
day99_rec3_earlyMay_c12.wav,passerine sp.,C,C,
day99_rec3_earlyMay_c12.wav,BLJA,,C,
day99_rec3_earlyMay_c49.wav,WIWR,S,,
day99_rec3_earlyMay_c49.wav,AMRO,S,S,
day99_rec3_earlyMay_c49.wav,WTSP,S,S,
day99_rec3_earlyMay_c49.wav,passerine sp.,C,C,
day99_rec3_earlyMay_d8.wav,passerine sp.,C,C,
day99_rec3_earlyMay_d8.wav,WTSP,S,S,3 individuals
day99_rec3_earlyMay_d31.wav,AMRO,S,S,
day99_rec3_earlyMay_d31.wav,passerine sp.,C,C,
day99_rec3_earlyMay_d31.wav,YRWA,S,S,
day99_rec3_earlyMay_d31.wav,WTSP,,S,
day99_rec3_earlyMay_d51.wav,WTSP,S,S,
day99_rec3_earlyMay_d51.wav,YRWA,S,,
day99_rec3_earlyMay_d56.wav,passerine sp.,C,C,
day99_rec3_earlyMay_d56.wav,WTSP,S,S,
day99_rec3_earlyMay_e0.wav,passerine sp.,C,C,
day99_rec3_earlyMay_e0.wav,WTSP,S,S,
day99_rec3_earlyMay_e0.wav,woodpecker sp.,C,C,
day99_rec3_earlyMay_e1.wav,passerine sp.,C,C,
day99_rec3_earlyMay_e1.wav,WTSP,S,S,
day99_rec3_earlyMay_e1.wav,woodpecker sp.,,C,
day99_rec3_earlyMay_e1.wav,YRWA,,S,
day99_rec3_earlyMay_e12.wav,AMRO,S,S,
day99_rec3_earlyMay_e12.wav,WTSP,S,S,3 individuals
day99_rec3_earlyMay_e12.wav,YRWA,S,S,
day99_rec3_earlyMay_e12.wav,bird sp.,C,,
day99_rec3_earlyMay_e21.wav,AMRO,S,S,
day99_rec3_earlyMay_e21.wav,WTSP,S,S,
day99_rec3_earlyMay_e21.wav,YRWA,S,S,
day99_rec3_earlyMay_e21.wav,passerine sp.,C,C,
day99_rec3_earlyMay_e21.wav,WIWR,,S,
day99_rec3_earlyMay_e22.wav,WIWR,S,S,
day99_rec3_earlyMay_e22.wav,AMRO,S,S,
day99_rec3_earlyMay_e22.wav,WTSP,S,S,
day99_rec3_earlyMay_e22.wav,passerine sp.,C,C,
day99_rec3_earlyMay_e24.wav,WTSP,S,S,
day99_rec3_earlyMay_e24.wav,AMRO,S,S,
day99_rec3_earlyMay_e24.wav,passerine sp.,C,,
day99_rec3_earlyMay_e24.wav,PIWO,,C,
day99_rec3_earlyMay_e24.wav,WIWR,,S,
day99_rec3_earlyMay_e36.wav,AMRO,S,S,
day99_rec3_earlyMay_e36.wav,WIWR,S,S,
day99_rec3_earlyMay_e36.wav,WTSP,S,S,
day99_rec3_earlyMay_e36.wav,passerine sp.,C,C,
day99_rec4_earlyMay_a11.wav,NOPA,S,S,
day99_rec4_earlyMay_a11.wav,OVEN,S,,
day99_rec4_earlyMay_a11.wav,passerine sp.,C,,
day99_rec4_earlyMay_a11.wav,bird sp.,C,C,AMRO? Woodpecker? Too distant
day99_rec4_earlyMay_a11.wav,BTNW,,S,
day99_rec4_earlyMay_a11.wav,WTSP,,S,
day99_rec4_earlyMay_a25.wav,passerine sp.,C,,
day99_rec4_earlyMay_a25.wav,WIWR,S,S,2 individuals
day99_rec4_earlyMay_a25.wav,AMRO,C,C,
day99_rec4_earlyMay_a25.wav,YBSA,,D,
day120_rec2_earlyApr_c27.wav,no birds,,,
day120_rec2_earlyApr_c39.wav,bird sp.,,C,faint
day120_rec2_earlyApr_c43.wav,no birds,,,
day120_rec2_earlyApr_d2.wav,HAWO,D,D,
day120_rec2_earlyApr_d34.wav,HAWO,D,D,
day120_rec2_earlyApr_d39.wav,HAWO,,D,
day120_rec2_earlyApr_d39.wav,CORA,,C,
day120_rec2_earlyApr_d49.wav,no birds,,,
day120_rec2_earlyApr_d50.wav,no birds,,,
day120_rec2_earlyApr_e32.wav,no birds,,,
day120_rec2_earlyApr_e33.wav,no birds,,,
day120_rec2_earlyApr_e40.wav,no birds,,,vehicle noise
day120_rec2_earlyApr_e41.wav,no birds,,,vehicle noise
day120_rec2_earlyApr_e44.wav,no birds,,,
day120_rec2_earlyApr_e47.wav,no birds,,,
day120_rec2_earlyApr_e55.wav,no birds,,,
day120_rec2_earlyApr_e56.wav,passerine sp.,C,,
day120_rec4_earlyApr_a1.wav,no birds,,,
day120_rec4_earlyApr_a10.wav,bird sp.,C,C,"corvid, I think"
day120_rec4_earlyApr_a10.wav,woodpecker sp.,D,,faint
day120_rec4_earlyApr_a11.wav,bird sp.,C,,prob. CORA but unsure
day120_rec4_earlyApr_a11.wav,CORA,,C,
day120_rec4_earlyApr_a18.wav,no birds,,,
day120_rec4_earlyApr_a27.wav,no birds,,,
day120_rec4_earlyApr_a35.wav,GCKI,,C,
day120_rec4_earlyApr_a40.wav,passerine sp.,C,,
day120_rec4_earlyApr_a40.wav,AMCR,C,C,
day120_rec4_earlyApr_b33.wav,no birds,,,
day120_rec4_earlyApr_b43.wav,no birds,,,
day120_rec4_earlyApr_c13.wav,bird sp.,C,,
day120_rec4_earlyApr_c13.wav,woodpecker sp.,D,,
day120_rec4_earlyApr_c27.wav,no birds,,,
day120_rec4_earlyApr_c33.wav,AMCR,C,C,
day120_rec4_earlyApr_c42.wav,no birds,,,
day120_rec4_earlyApr_c57.wav,no birds,,,
day120_rec4_earlyApr_d7.wav,no birds,,,
day120_rec4_earlyApr_d16.wav,no birds,,,
day120_rec4_earlyApr_d53.wav,no birds,,,
day120_rec4_earlyApr_e0.wav,no birds,,,vehicle noise
day120_rec4_earlyApr_e1.wav,AMCR,,C,vehicle noise
day120_rec4_earlyApr_e22.wav,passerine sp.,,C,
day120_rec4_earlyApr_e25.wav,no birds,,,
day120_rec4_earlyApr_e28.wav,no birds,,,
day120_rec4_earlyApr_e43.wav,no birds,,,
day120_rec4_earlyApr_e48.wav,no birds,,,
day145_rec1_earlyApr_a27.wav,no birds,,,
day145_rec1_earlyApr_a31.wav,no birds,,,
day145_rec1_earlyApr_a32.wav,no birds,,,
day145_rec1_earlyApr_a34.wav,no birds,,,
day145_rec1_earlyApr_a39.wav,no birds,,,
day145_rec1_earlyApr_a53.wav,no birds,,,strong wind
day145_rec1_earlyApr_a55.wav,no birds,,,strong wind
day145_rec1_earlyApr_a57.wav,no birds,,,strong wind
day145_rec1_earlyApr_b3.wav,no birds,,,
day145_rec1_earlyApr_b13.wav,no birds,,,
day145_rec1_earlyApr_b18.wav,no birds,,,
day145_rec1_earlyApr_c4.wav,no birds,,,
day145_rec1_earlyApr_c16.wav,no birds,,,
day145_rec1_earlyApr_c31.wav,no birds,,,
day145_rec1_earlyApr_c35.wav,no birds,,,strong wind
day145_rec1_earlyApr_c42.wav,no birds,,,strong wind
day145_rec1_earlyApr_c55.wav,no birds,,,strong wind
day145_rec1_earlyApr_d6.wav,no birds,,,vehicle noise
day145_rec1_earlyApr_d20.wav,no birds,,,strong wind
day145_rec1_earlyApr_d21.wav,no birds,,,
day145_rec1_earlyApr_e1.wav,no birds,,,strong wind
day145_rec1_earlyApr_e3.wav,no birds,,,"light rain, strong wind"
day145_rec1_earlyApr_e37.wav,no birds,,,
day116_rec2_earlyApr_b25.wav,AMCR,,C,
day116_rec2_earlyApr_b42.wav,no birds,,,
day116_rec2_earlyApr_c16.wav,no birds,,,
day116_rec2_earlyApr_c21.wav,no birds,,,
day116_rec2_earlyApr_c34.wav,no birds,,,
day116_rec2_earlyApr_d0.wav,no birds,,,
day116_rec2_earlyApr_d2.wav,no birds,,,
day116_rec2_earlyApr_d14.wav,no birds,,,
day116_rec2_earlyApr_d16.wav,no birds,,,
day116_rec2_earlyApr_d25.wav,no birds,,,
day116_rec2_earlyApr_e7.wav,no birds,,,
day116_rec2_earlyApr_e32.wav,no birds,,,rain
day116_rec4_earlyApr_a5.wav,no birds,,,
day116_rec4_earlyApr_a18.wav,passerine sp.,,C,
day116_rec4_earlyApr_a18.wav,BRCR,,S,
day116_rec4_earlyApr_a24.wav,no birds,,,
day116_rec4_earlyApr_a50.wav,bird sp.,,C,
day116_rec4_earlyApr_a51.wav,bird sp.,C,,
day116_rec4_earlyApr_b16.wav,no birds,,,
day116_rec4_earlyApr_b34.wav,bird sp.,,C,
day116_rec4_earlyApr_b44.wav,no birds,,,
day116_rec4_earlyApr_b53.wav,no birds,,,
day116_rec4_earlyApr_c10.wav,no birds,,,
day116_rec4_earlyApr_c25.wav,no birds,,,
day116_rec4_earlyApr_c51.wav,no birds,,,
day116_rec4_earlyApr_d0.wav,no birds,,,
day116_rec4_earlyApr_d12.wav,bird sp.,C,,
day116_rec4_earlyApr_d25.wav,no birds,,,
day116_rec4_earlyApr_d26.wav,no birds,,,
day116_rec4_earlyApr_d41.wav,no birds,,,
day116_rec4_earlyApr_d48.wav,no birds,,,
day116_rec4_earlyApr_d50.wav,passerine sp.,,C,probably BRCR
day116_rec4_earlyApr_e32.wav,no birds,,,
day116_rec4_earlyApr_e37.wav,no birds,,,
day116_rec4_earlyApr_e41.wav,no birds,,,light rain
day116_rec4_earlyApr_e47.wav,no birds,,,light rain
day120_rec1_earlyApr_a35.wav,no birds,,,
day120_rec1_earlyApr_a39.wav,no birds,,,
day120_rec1_earlyApr_a47.wav,no birds,,,
day120_rec1_earlyApr_b23.wav,no birds,,,
day120_rec1_earlyApr_b30.wav,no birds,,,
day120_rec1_earlyApr_b35.wav,no birds,,,
day120_rec1_earlyApr_b37.wav,no birds,,,
day120_rec1_earlyApr_b56.wav,no birds,,,
day120_rec1_earlyApr_c5.wav,no birds,,,
day120_rec1_earlyApr_c17.wav,no birds,,,
day120_rec1_earlyApr_c40.wav,no birds,,,
day120_rec1_earlyApr_d0.wav,no birds,,,
day120_rec1_earlyApr_d11.wav,no birds,,,
day120_rec1_earlyApr_d18.wav,no birds,,,
day120_rec1_earlyApr_d26.wav,no birds,,,
day120_rec1_earlyApr_d51.wav,no birds,,,
day120_rec1_earlyApr_e8.wav,no birds,,,
day120_rec1_earlyApr_e26.wav,AMCR,C,,
day120_rec1_earlyApr_e39.wav,no birds,,,vehicle noise
day120_rec1_earlyApr_e42.wav,no birds,,,
day120_rec1_earlyApr_e49.wav,no birds,,,
day120_rec1_earlyApr_e55.wav,no birds,,,
day120_rec1_earlyApr_e56.wav,no birds,,,
day120_rec2_earlyApr_a3.wav,BCCH,S,,
day120_rec2_earlyApr_a11.wav,CORA,C,C,
day120_rec2_earlyApr_a20.wav,no birds,,,
day120_rec2_earlyApr_b8.wav,no birds,,,
day120_rec2_earlyApr_b30.wav,no birds,,,
day120_rec2_earlyApr_b39.wav,CORA,C,,
day120_rec2_earlyApr_b50.wav,no birds,,,
day145_rec1_earlyApr_e44.wav,passerine sp.,C,,strong wind
day145_rec2_earlyApr_a13.wav,no birds,,,
day145_rec2_earlyApr_a17.wav,no birds,,,
day145_rec2_earlyApr_a21.wav,no birds,,,
day145_rec2_earlyApr_a40.wav,no birds,,,
day145_rec2_earlyApr_a54.wav,passerine sp.,,C,
day145_rec2_earlyApr_b2.wav,passerine sp.,C,,
day145_rec2_earlyApr_b9.wav,no birds,,,
day145_rec2_earlyApr_b23.wav,no birds,,,
day145_rec2_earlyApr_b24.wav,no birds,,,
day145_rec2_earlyApr_b43.wav,no birds,,,
day145_rec2_earlyApr_b45.wav,no birds,,,"creaking noise, unsure if bird"
day145_rec2_earlyApr_c13.wav,no birds,,,
day145_rec2_earlyApr_c33.wav,no birds,,,tapping and creaking
day145_rec2_earlyApr_c54.wav,BCCH,S,S,
day145_rec2_earlyApr_d2.wav,no birds,,,
day145_rec2_earlyApr_d38.wav,BCCH,S,S,
day145_rec2_earlyApr_d45.wav,no birds,,,
day145_rec2_earlyApr_d52.wav,no birds,,,"maybe bird, but too much wind"
day145_rec2_earlyApr_e3.wav,no birds,,,strong wind
day145_rec2_earlyApr_e10.wav,no birds,,,
day145_rec2_earlyApr_e12.wav,no birds,,,strong wind
day145_rec2_earlyApr_e37.wav,no birds,,,strong wind
day145_rec2_earlyApr_e38.wav,no birds,,,
day145_rec2_earlyApr_e56.wav,passerine sp.,C,,
day145_rec4_earlyApr_a25.wav,no birds,,,
day145_rec4_earlyApr_a32.wav,no birds,,,
day145_rec4_earlyApr_a36.wav,no birds,,,
day145_rec4_earlyApr_a36.wav,no birds,,,
day145_rec4_earlyApr_a38.wav,no birds,,,
day145_rec4_earlyApr_a54.wav,no birds,,,
day145_rec4_earlyApr_b1.wav,no birds,,,
day145_rec4_earlyApr_b8.wav,no birds,,,
day145_rec4_earlyApr_b11.wav,no birds,,,
day145_rec4_earlyApr_b30.wav,CORA,C,,
day145_rec4_earlyApr_b41.wav,no birds,,,
day145_rec4_earlyApr_b42.wav,no birds,,,
day145_rec4_earlyApr_b46.wav,no birds,,,
day145_rec4_earlyApr_b56.wav,no birds,,,
day145_rec4_earlyApr_c2.wav,passerine sp.,C,,
day145_rec4_earlyApr_c26.wav,no birds,,,
day145_rec4_earlyApr_c33.wav,CORA,C,,
day145_rec4_earlyApr_c38.wav,no birds,,,strong wind
day145_rec4_earlyApr_d2.wav,passerine sp.,C,C,
day145_rec4_earlyApr_d52.wav,no birds,,,
day145_rec4_earlyApr_e20.wav,no birds,,,
day145_rec4_earlyApr_e34.wav,no birds,,,
day146_rec1_earlyApr_a29.wav,no birds,,,
day146_rec1_earlyApr_a32.wav,no birds,,,
day146_rec1_earlyApr_a33.wav,no birds,,,
day146_rec1_earlyApr_a57.wav,no birds,,,
day146_rec1_earlyApr_a58.wav,no birds,,,
day146_rec1_earlyApr_b4.wav,no birds,,,
day146_rec1_earlyApr_b14.wav,no birds,,,"maybe one bird at very end of rec, but too faint"
day146_rec1_earlyApr_b17.wav,no birds,,,
day146_rec1_earlyApr_b26.wav,bird sp.,C,,
day146_rec1_earlyApr_b39.wav,no birds,,,
day146_rec1_earlyApr_b44.wav,no birds,,,
day146_rec1_earlyApr_c28.wav,AMRO,C,C,
day146_rec1_earlyApr_c44.wav,no birds,,,
day146_rec1_earlyApr_c55.wav,bird sp.,,C,
day146_rec1_earlyApr_d12.wav,bird sp.,,C,CORA or AMCR
day146_rec1_earlyApr_d15.wav,no birds,,,
day146_rec1_earlyApr_d25.wav,no birds,,,
day146_rec1_earlyApr_d33.wav,no birds,,,
day146_rec1_earlyApr_d37.wav,no birds,,,
day146_rec1_earlyApr_e17.wav,passerine sp.,C,,
day146_rec1_earlyApr_e18.wav,no birds,,,
day146_rec1_earlyApr_e36.wav,no birds,,,
day146_rec1_earlyApr_e57.wav,no birds,,,
day146_rec2_earlyApr_a18.wav,no birds,,,
day146_rec2_earlyApr_a19.wav,CORA,C,,
day146_rec2_earlyApr_a30.wav,no birds,,,
day146_rec2_earlyApr_a36.wav,no birds,,,
day146_rec2_earlyApr_a58.wav,no birds,,,
day146_rec2_earlyApr_b2.wav,no birds,,,
day146_rec2_earlyApr_b30.wav,passerine sp.,C,,
day146_rec2_earlyApr_b40.wav,no birds,,,vehicle noise
day146_rec2_earlyApr_b46.wav,no birds,,,
day146_rec2_earlyApr_b50.wav,no birds,,,maybe CORA-- too faint
day146_rec2_earlyApr_c4.wav,no birds,,,
day146_rec2_earlyApr_c24.wav,no birds,,,
day146_rec2_earlyApr_c34.wav,no birds,,,
day146_rec2_earlyApr_c38.wav,no birds,,,
day146_rec2_earlyApr_c46.wav,no birds,,,
day146_rec2_earlyApr_d7.wav,AMCR,C,,
day146_rec2_earlyApr_d35.wav,no birds,,,
day146_rec2_earlyApr_e8.wav,no birds,,,
day146_rec2_earlyApr_e13.wav,no birds,,,
day146_rec2_earlyApr_e28.wav,no birds,,,
day146_rec2_earlyApr_e29.wav,no birds,,,
day146_rec2_earlyApr_e41.wav,no birds,,,
day146_rec2_earlyApr_e45.wav,CORA,C,C,
