filecode,minute,selec,start,end,sound.files,anon_name,date,month,day,wk_half,folder
e,46,e46,2760,2820,SWIFT03_20190408_112002.wav,day146_rec4_earlyApr_e46.wav,2019-04-08,Apr,8,early,NA
e,50,e50,3000,3060,SWIFT03_20190408_112002.wav,day146_rec4_earlyApr_e50.wav,2019-04-08,Apr,8,early,NA
a,5,a5,300,360,SWIFT03_20190409_072000.wav,day116_rec4_earlyApr_a5.wav,2019-04-09,Apr,9,early,NA
a,18,a18,1080,1140,SWIFT03_20190409_072000.wav,day116_rec4_earlyApr_a18.wav,2019-04-09,Apr,9,early,NA
a,24,a24,1440,1500,SWIFT03_20190409_072000.wav,day116_rec4_earlyApr_a24.wav,2019-04-09,Apr,9,early,NA
a,50,a50,3000,3060,SWIFT03_20190409_072000.wav,day116_rec4_earlyApr_a50.wav,2019-04-09,Apr,9,early,NA
a,51,a51,3060,3120,SWIFT03_20190409_072000.wav,day116_rec4_earlyApr_a51.wav,2019-04-09,Apr,9,early,NA
b,16,b16,960,1020,SWIFT03_20190409_082000.wav,day116_rec4_earlyApr_b16.wav,2019-04-09,Apr,9,early,NA
b,34,b34,2040,2100,SWIFT03_20190409_082000.wav,day116_rec4_earlyApr_b34.wav,2019-04-09,Apr,9,early,NA
b,44,b44,2640,2700,SWIFT03_20190409_082000.wav,day116_rec4_earlyApr_b44.wav,2019-04-09,Apr,9,early,NA
b,53,b53,3180,3240,SWIFT03_20190409_082000.wav,day116_rec4_earlyApr_b53.wav,2019-04-09,Apr,9,early,NA
c,10,c10,600,660,SWIFT03_20190409_092001.wav,day116_rec4_earlyApr_c10.wav,2019-04-09,Apr,9,early,NA
c,25,c25,1500,1560,SWIFT03_20190409_092001.wav,day116_rec4_earlyApr_c25.wav,2019-04-09,Apr,9,early,NA
c,51,c51,3060,3120,SWIFT03_20190409_092001.wav,day116_rec4_earlyApr_c51.wav,2019-04-09,Apr,9,early,NA
d,0,d0,0,60,SWIFT03_20190409_102001.wav,day116_rec4_earlyApr_d0.wav,2019-04-09,Apr,9,early,NA
d,12,d12,720,780,SWIFT03_20190409_102001.wav,day116_rec4_earlyApr_d12.wav,2019-04-09,Apr,9,early,NA
d,25,d25,1500,1560,SWIFT03_20190409_102001.wav,day116_rec4_earlyApr_d25.wav,2019-04-09,Apr,9,early,NA
d,26,d26,1560,1620,SWIFT03_20190409_102001.wav,day116_rec4_earlyApr_d26.wav,2019-04-09,Apr,9,early,NA
d,41,d41,2460,2520,SWIFT03_20190409_102001.wav,day116_rec4_earlyApr_d41.wav,2019-04-09,Apr,9,early,NA
d,48,d48,2880,2940,SWIFT03_20190409_102001.wav,day116_rec4_earlyApr_d48.wav,2019-04-09,Apr,9,early,NA
d,50,d50,3000,3060,SWIFT03_20190409_102001.wav,day116_rec4_earlyApr_d50.wav,2019-04-09,Apr,9,early,NA
e,32,e32,1920,1980,SWIFT03_20190409_112002.wav,day116_rec4_earlyApr_e32.wav,2019-04-09,Apr,9,early,NA
e,37,e37,2220,2280,SWIFT03_20190409_112002.wav,day116_rec4_earlyApr_e37.wav,2019-04-09,Apr,9,early,NA
e,39,e39,2340,2400,SWIFT03_20190409_112002.wav,day116_rec4_earlyApr_e39.wav,2019-04-09,Apr,9,early,NA
e,41,e41,2460,2520,SWIFT03_20190409_112002.wav,day116_rec4_earlyApr_e41.wav,2019-04-09,Apr,9,early,NA
e,47,e47,2820,2880,SWIFT03_20190409_112002.wav,day116_rec4_earlyApr_e47.wav,2019-04-09,Apr,9,early,NA
a,6,a6,360,420,SWIFT03_20190410_070000.wav,day44_rec4_earlyApr_a6.wav,2019-04-10,Apr,10,early,NA
a,39,a39,2340,2400,SWIFT03_20190410_070000.wav,day44_rec4_earlyApr_a39.wav,2019-04-10,Apr,10,early,NA
a,54,a54,3240,3300,SWIFT03_20190410_070000.wav,day44_rec4_earlyApr_a54.wav,2019-04-10,Apr,10,early,NA
a,56,a56,3360,3420,SWIFT03_20190410_070000.wav,day44_rec4_earlyApr_a56.wav,2019-04-10,Apr,10,early,NA
a,57,a57,3420,3480,SWIFT03_20190410_070000.wav,day44_rec4_earlyApr_a57.wav,2019-04-10,Apr,10,early,NA
b,17,b17,1020,1080,SWIFT03_20190410_080000.wav,day44_rec4_earlyApr_b17.wav,2019-04-10,Apr,10,early,NA
b,20,b20,1200,1260,SWIFT03_20190410_080000.wav,day44_rec4_earlyApr_b20.wav,2019-04-10,Apr,10,early,NA
b,40,b40,2400,2460,SWIFT03_20190410_080000.wav,day44_rec4_earlyApr_b40.wav,2019-04-10,Apr,10,early,NA
b,42,b42,2520,2580,SWIFT03_20190410_080000.wav,day44_rec4_earlyApr_b42.wav,2019-04-10,Apr,10,early,NA
b,44,b44,2640,2700,SWIFT03_20190410_080000.wav,day44_rec4_earlyApr_b44.wav,2019-04-10,Apr,10,early,NA
b,45,b45,2700,2760,SWIFT03_20190410_080000.wav,day44_rec4_earlyApr_b45.wav,2019-04-10,Apr,10,early,NA
c,12,c12,720,780,SWIFT03_20190410_090001.wav,day44_rec4_earlyApr_c12.wav,2019-04-10,Apr,10,early,NA
c,25,c25,1500,1560,SWIFT03_20190410_090001.wav,day44_rec4_earlyApr_c25.wav,2019-04-10,Apr,10,early,NA
c,45,c45,2700,2760,SWIFT03_20190410_090001.wav,day44_rec4_earlyApr_c45.wav,2019-04-10,Apr,10,early,NA
d,5,d5,300,360,SWIFT03_20190410_100001.wav,day44_rec4_earlyApr_d5.wav,2019-04-10,Apr,10,early,NA
d,12,d12,720,780,SWIFT03_20190410_100001.wav,day44_rec4_earlyApr_d12.wav,2019-04-10,Apr,10,early,NA
d,18,d18,1080,1140,SWIFT03_20190410_100001.wav,day44_rec4_earlyApr_d18.wav,2019-04-10,Apr,10,early,NA
d,28,d28,1680,1740,SWIFT03_20190410_100001.wav,day44_rec4_earlyApr_d28.wav,2019-04-10,Apr,10,early,NA
e,8,e8,480,540,SWIFT03_20190410_110002.wav,day44_rec4_earlyApr_e8.wav,2019-04-10,Apr,10,early,NA
e,21,e21,1260,1320,SWIFT03_20190410_110002.wav,day44_rec4_earlyApr_e21.wav,2019-04-10,Apr,10,early,NA
e,22,e22,1320,1380,SWIFT03_20190410_110002.wav,day44_rec4_earlyApr_e22.wav,2019-04-10,Apr,10,early,NA
e,28,e28,1680,1740,SWIFT03_20190410_110002.wav,day44_rec4_earlyApr_e28.wav,2019-04-10,Apr,10,early,NA
e,32,e32,1920,1980,SWIFT03_20190410_110002.wav,day44_rec4_earlyApr_e32.wav,2019-04-10,Apr,10,early,NA
e,36,e36,2160,2220,SWIFT03_20190410_110002.wav,day44_rec4_earlyApr_e36.wav,2019-04-10,Apr,10,early,NA
a,25,a25,1500,1560,SWIFT03_20190413_070000.wav,day145_rec4_earlyApr_a25.wav,2019-04-13,Apr,13,early,NA
a,32,a32,1920,1980,SWIFT03_20190413_070000.wav,day145_rec4_earlyApr_a32.wav,2019-04-13,Apr,13,early,NA
a,36,a36,2160,2220,SWIFT03_20190413_070000.wav,day145_rec4_earlyApr_a36.wav,2019-04-13,Apr,13,early,NA
a,38,a38,2280,2340,SWIFT03_20190413_070000.wav,day145_rec4_earlyApr_a38.wav,2019-04-13,Apr,13,early,NA
a,54,a54,3240,3300,SWIFT03_20190413_070000.wav,day145_rec4_earlyApr_a54.wav,2019-04-13,Apr,13,early,NA
b,1,b1,60,120,SWIFT03_20190413_080000.wav,day145_rec4_earlyApr_b1.wav,2019-04-13,Apr,13,early,NA
b,8,b8,480,540,SWIFT03_20190413_080000.wav,day145_rec4_earlyApr_b8.wav,2019-04-13,Apr,13,early,NA
b,11,b11,660,720,SWIFT03_20190413_080000.wav,day145_rec4_earlyApr_b11.wav,2019-04-13,Apr,13,early,NA
b,30,b30,1800,1860,SWIFT03_20190413_080000.wav,day145_rec4_earlyApr_b30.wav,2019-04-13,Apr,13,early,NA
b,41,b41,2460,2520,SWIFT03_20190413_080000.wav,day145_rec4_earlyApr_b41.wav,2019-04-13,Apr,13,early,NA
b,42,b42,2520,2580,SWIFT03_20190413_080000.wav,day145_rec4_earlyApr_b42.wav,2019-04-13,Apr,13,early,NA
b,46,b46,2760,2820,SWIFT03_20190413_080000.wav,day145_rec4_earlyApr_b46.wav,2019-04-13,Apr,13,early,NA
b,56,b56,3360,3420,SWIFT03_20190413_080000.wav,day145_rec4_earlyApr_b56.wav,2019-04-13,Apr,13,early,NA
c,2,c2,120,180,SWIFT03_20190413_090001.wav,day145_rec4_earlyApr_c2.wav,2019-04-13,Apr,13,early,NA
c,26,c26,1560,1620,SWIFT03_20190413_090001.wav,day145_rec4_earlyApr_c26.wav,2019-04-13,Apr,13,early,NA
c,33,c33,1980,2040,SWIFT03_20190413_090001.wav,day145_rec4_earlyApr_c33.wav,2019-04-13,Apr,13,early,NA
c,38,c38,2280,2340,SWIFT03_20190413_090001.wav,day145_rec4_earlyApr_c38.wav,2019-04-13,Apr,13,early,NA
d,2,d2,120,180,SWIFT03_20190413_100001.wav,day145_rec4_earlyApr_d2.wav,2019-04-13,Apr,13,early,NA
d,24,d24,1440,1500,SWIFT03_20190413_100001.wav,day145_rec4_earlyApr_d24.wav,2019-04-13,Apr,13,early,NA
d,42,d42,2520,2580,SWIFT03_20190413_100001.wav,day145_rec4_earlyApr_d42.wav,2019-04-13,Apr,13,early,NA
d,43,d43,2580,2640,SWIFT03_20190413_100001.wav,day145_rec4_earlyApr_d43.wav,2019-04-13,Apr,13,early,NA
d,52,d52,3120,3180,SWIFT03_20190413_100001.wav,day145_rec4_earlyApr_d52.wav,2019-04-13,Apr,13,early,NA
e,20,e20,1200,1260,SWIFT03_20190413_110002.wav,day145_rec4_earlyApr_e20.wav,2019-04-13,Apr,13,early,NA
e,34,e34,2040,2100,SWIFT03_20190413_110002.wav,day145_rec4_earlyApr_e34.wav,2019-04-13,Apr,13,early,NA
a,45,a45,2700,2760,SWIFT03_20190414_070000.wav,day52_rec4_earlyApr_a45.wav,2019-04-14,Apr,14,early,NA
a,49,a49,2940,3000,SWIFT03_20190414_070000.wav,day52_rec4_earlyApr_a49.wav,2019-04-14,Apr,14,early,NA
a,54,a54,3240,3300,SWIFT03_20190414_070000.wav,day52_rec4_earlyApr_a54.wav,2019-04-14,Apr,14,early,NA
a,58,a58,3480,3540,SWIFT03_20190414_070000.wav,day52_rec4_earlyApr_a58.wav,2019-04-14,Apr,14,early,NA
b,14,b14,840,900,SWIFT03_20190414_080000.wav,day52_rec4_earlyApr_b14.wav,2019-04-14,Apr,14,early,NA
b,15,b15,900,960,SWIFT03_20190414_080000.wav,day52_rec4_earlyApr_b15.wav,2019-04-14,Apr,14,early,NA
b,52,b52,3120,3180,SWIFT03_20190414_080000.wav,day52_rec4_earlyApr_b52.wav,2019-04-14,Apr,14,early,NA
b,57,b57,3420,3480,SWIFT03_20190414_080000.wav,day52_rec4_earlyApr_b57.wav,2019-04-14,Apr,14,early,NA
c,10,c10,600,660,SWIFT03_20190414_090001.wav,day52_rec4_earlyApr_c10.wav,2019-04-14,Apr,14,early,NA
c,18,c18,1080,1140,SWIFT03_20190414_090001.wav,day52_rec4_earlyApr_c18.wav,2019-04-14,Apr,14,early,NA
c,19,c19,1140,1200,SWIFT03_20190414_090001.wav,day52_rec4_earlyApr_c19.wav,2019-04-14,Apr,14,early,NA
c,30,c30,1800,1860,SWIFT03_20190414_090001.wav,day52_rec4_earlyApr_c30.wav,2019-04-14,Apr,14,early,NA
c,36,c36,2160,2220,SWIFT03_20190414_090001.wav,day52_rec4_earlyApr_c36.wav,2019-04-14,Apr,14,early,NA
d,1,d1,60,120,SWIFT03_20190414_100002.wav,day52_rec4_earlyApr_d1.wav,2019-04-14,Apr,14,early,NA
d,8,d8,480,540,SWIFT03_20190414_100002.wav,day52_rec4_earlyApr_d8.wav,2019-04-14,Apr,14,early,NA
d,29,d29,1740,1800,SWIFT03_20190414_100002.wav,day52_rec4_earlyApr_d29.wav,2019-04-14,Apr,14,early,NA
e,2,e2,120,180,SWIFT03_20190414_110002.wav,day52_rec4_earlyApr_e2.wav,2019-04-14,Apr,14,early,NA
e,8,e8,480,540,SWIFT03_20190414_110002.wav,day52_rec4_earlyApr_e8.wav,2019-04-14,Apr,14,early,NA
e,9,e9,540,600,SWIFT03_20190414_110002.wav,day52_rec4_earlyApr_e9.wav,2019-04-14,Apr,14,early,NA
e,12,e12,720,780,SWIFT03_20190414_110002.wav,day52_rec4_earlyApr_e12.wav,2019-04-14,Apr,14,early,NA
e,22,e22,1320,1380,SWIFT03_20190414_110002.wav,day52_rec4_earlyApr_e22.wav,2019-04-14,Apr,14,early,NA
e,23,e23,1380,1440,SWIFT03_20190414_110002.wav,day52_rec4_earlyApr_e23.wav,2019-04-14,Apr,14,early,NA
e,38,e38,2280,2340,SWIFT03_20190414_110002.wav,day52_rec4_earlyApr_e38.wav,2019-04-14,Apr,14,early,NA
e,56,e56,3360,3420,SWIFT03_20190414_110002.wav,day52_rec4_earlyApr_e56.wav,2019-04-14,Apr,14,early,NA
a,32,a32,1920,1980,SWIFT03_20190415_070000.wav,day34_rec4_earlyApr_a32.wav,2019-04-15,Apr,15,early,NA
a,36,a36,2160,2220,SWIFT03_20190415_070000.wav,day34_rec4_earlyApr_a36.wav,2019-04-15,Apr,15,early,NA
a,56,a56,3360,3420,SWIFT03_20190415_070000.wav,day34_rec4_earlyApr_a56.wav,2019-04-15,Apr,15,early,NA
b,11,b11,660,720,SWIFT03_20190415_080000.wav,day34_rec4_earlyApr_b11.wav,2019-04-15,Apr,15,early,NA
b,18,b18,1080,1140,SWIFT03_20190415_080000.wav,day34_rec4_earlyApr_b18.wav,2019-04-15,Apr,15,early,NA
b,24,b24,1440,1500,SWIFT03_20190415_080000.wav,day34_rec4_earlyApr_b24.wav,2019-04-15,Apr,15,early,NA
b,29,b29,1740,1800,SWIFT03_20190415_080000.wav,day34_rec4_earlyApr_b29.wav,2019-04-15,Apr,15,early,NA
b,36,b36,2160,2220,SWIFT03_20190415_080000.wav,day34_rec4_earlyApr_b36.wav,2019-04-15,Apr,15,early,NA
c,1,c1,60,120,SWIFT03_20190415_090001.wav,day34_rec4_earlyApr_c1.wav,2019-04-15,Apr,15,early,NA
c,5,c5,300,360,SWIFT03_20190415_090001.wav,day34_rec4_earlyApr_c5.wav,2019-04-15,Apr,15,early,NA
c,14,c14,840,900,SWIFT03_20190415_090001.wav,day34_rec4_earlyApr_c14.wav,2019-04-15,Apr,15,early,NA
c,44,c44,2640,2700,SWIFT03_20190415_090001.wav,day34_rec4_earlyApr_c44.wav,2019-04-15,Apr,15,early,NA
c,56,c56,3360,3420,SWIFT03_20190415_090001.wav,day34_rec4_earlyApr_c56.wav,2019-04-15,Apr,15,early,NA
d,10,d10,600,660,SWIFT03_20190415_100002.wav,day34_rec4_earlyApr_d10.wav,2019-04-15,Apr,15,early,NA
d,33,d33,1980,2040,SWIFT03_20190415_100002.wav,day34_rec4_earlyApr_d33.wav,2019-04-15,Apr,15,early,NA
d,40,d40,2400,2460,SWIFT03_20190415_100002.wav,day34_rec4_earlyApr_d40.wav,2019-04-15,Apr,15,early,NA
d,41,d41,2460,2520,SWIFT03_20190415_100002.wav,day34_rec4_earlyApr_d41.wav,2019-04-15,Apr,15,early,NA
d,48,d48,2880,2940,SWIFT03_20190415_100002.wav,day34_rec4_earlyApr_d48.wav,2019-04-15,Apr,15,early,NA
e,37,e37,2220,2280,SWIFT03_20190415_110002.wav,day34_rec4_earlyApr_e37.wav,2019-04-15,Apr,15,early,NA
e,38,e38,2280,2340,SWIFT03_20190415_110002.wav,day34_rec4_earlyApr_e38.wav,2019-04-15,Apr,15,early,NA
e,47,e47,2820,2880,SWIFT03_20190415_110002.wav,day34_rec4_earlyApr_e47.wav,2019-04-15,Apr,15,early,NA
e,48,e48,2880,2940,SWIFT03_20190415_110002.wav,day34_rec4_earlyApr_e48.wav,2019-04-15,Apr,15,early,NA
e,51,e51,3060,3120,SWIFT03_20190415_110002.wav,day34_rec4_earlyApr_e51.wav,2019-04-15,Apr,15,early,NA
e,52,e52,3120,3180,SWIFT03_20190415_110002.wav,day34_rec4_earlyApr_e52.wav,2019-04-15,Apr,15,early,NA
a,8,a8,480,540,SWIFT03_20190419_070000.wav,day152_rec4_lateApr_a8.wav,2019-04-19,Apr,19,late,NA
a,25,a25,1500,1560,SWIFT03_20190419_070000.wav,day152_rec4_lateApr_a25.wav,2019-04-19,Apr,19,late,NA
a,37,a37,2220,2280,SWIFT03_20190419_070000.wav,day152_rec4_lateApr_a37.wav,2019-04-19,Apr,19,late,NA
a,56,a56,3360,3420,SWIFT03_20190419_070000.wav,day152_rec4_lateApr_a56.wav,2019-04-19,Apr,19,late,NA
b,17,b17,1020,1080,SWIFT03_20190419_080009.wav,day152_rec4_lateApr_b17.wav,2019-04-19,Apr,19,late,NA
b,21,b21,1260,1320,SWIFT03_20190419_080009.wav,day152_rec4_lateApr_b21.wav,2019-04-19,Apr,19,late,NA
b,33,b33,1980,2040,SWIFT03_20190419_080009.wav,day152_rec4_lateApr_b33.wav,2019-04-19,Apr,19,late,NA
b,54,b54,3240,3300,SWIFT03_20190419_080009.wav,day152_rec4_lateApr_b54.wav,2019-04-19,Apr,19,late,NA
b,55,b55,3300,3360,SWIFT03_20190419_080009.wav,day152_rec4_lateApr_b55.wav,2019-04-19,Apr,19,late,NA
c,24,c24,1440,1500,SWIFT03_20190419_090010.wav,day152_rec4_lateApr_c24.wav,2019-04-19,Apr,19,late,NA
c,32,c32,1920,1980,SWIFT03_20190419_090010.wav,day152_rec4_lateApr_c32.wav,2019-04-19,Apr,19,late,NA
c,34,c34,2040,2100,SWIFT03_20190419_090010.wav,day152_rec4_lateApr_c34.wav,2019-04-19,Apr,19,late,NA
c,37,c37,2220,2280,SWIFT03_20190419_090010.wav,day152_rec4_lateApr_c37.wav,2019-04-19,Apr,19,late,NA
c,46,c46,2760,2820,SWIFT03_20190419_090010.wav,day152_rec4_lateApr_c46.wav,2019-04-19,Apr,19,late,NA
d,0,d0,0,60,SWIFT03_20190419_100010.wav,day152_rec4_lateApr_d0.wav,2019-04-19,Apr,19,late,NA
d,11,d11,660,720,SWIFT03_20190419_100010.wav,day152_rec4_lateApr_d11.wav,2019-04-19,Apr,19,late,NA
d,14,d14,840,900,SWIFT03_20190419_100010.wav,day152_rec4_lateApr_d14.wav,2019-04-19,Apr,19,late,NA
d,28,d28,1680,1740,SWIFT03_20190419_100010.wav,day152_rec4_lateApr_d28.wav,2019-04-19,Apr,19,late,NA
d,30,d30,1800,1860,SWIFT03_20190419_100010.wav,day152_rec4_lateApr_d30.wav,2019-04-19,Apr,19,late,NA
d,35,d35,2100,2160,SWIFT03_20190419_100010.wav,day152_rec4_lateApr_d35.wav,2019-04-19,Apr,19,late,NA
d,56,d56,3360,3420,SWIFT03_20190419_100010.wav,day152_rec4_lateApr_d56.wav,2019-04-19,Apr,19,late,NA
e,4,e4,240,300,SWIFT03_20190419_110011.wav,day152_rec4_lateApr_e4.wav,2019-04-19,Apr,19,late,NA
e,18,e18,1080,1140,SWIFT03_20190419_110011.wav,day152_rec4_lateApr_e18.wav,2019-04-19,Apr,19,late,NA
e,41,e41,2460,2520,SWIFT03_20190419_110011.wav,day152_rec4_lateApr_e41.wav,2019-04-19,Apr,19,late,NA
a,1,a1,60,120,SWIFT03_20190420_070000.wav,day164_rec4_lateApr_a1.wav,2019-04-20,Apr,20,late,NA
a,10,a10,600,660,SWIFT03_20190420_070000.wav,day164_rec4_lateApr_a10.wav,2019-04-20,Apr,20,late,NA
a,28,a28,1680,1740,SWIFT03_20190420_070000.wav,day164_rec4_lateApr_a28.wav,2019-04-20,Apr,20,late,NA
a,34,a34,2040,2100,SWIFT03_20190420_070000.wav,day164_rec4_lateApr_a34.wav,2019-04-20,Apr,20,late,NA
b,17,b17,1020,1080,SWIFT03_20190420_080000.wav,day164_rec4_lateApr_b17.wav,2019-04-20,Apr,20,late,NA
b,18,b18,1080,1140,SWIFT03_20190420_080000.wav,day164_rec4_lateApr_b18.wav,2019-04-20,Apr,20,late,NA
b,24,b24,1440,1500,SWIFT03_20190420_080000.wav,day164_rec4_lateApr_b24.wav,2019-04-20,Apr,20,late,NA
b,54,b54,3240,3300,SWIFT03_20190420_080000.wav,day164_rec4_lateApr_b54.wav,2019-04-20,Apr,20,late,NA
c,8,c8,480,540,SWIFT03_20190420_090001.wav,day164_rec4_lateApr_c8.wav,2019-04-20,Apr,20,late,NA
c,19,c19,1140,1200,SWIFT03_20190420_090001.wav,day164_rec4_lateApr_c19.wav,2019-04-20,Apr,20,late,NA
c,23,c23,1380,1440,SWIFT03_20190420_090001.wav,day164_rec4_lateApr_c23.wav,2019-04-20,Apr,20,late,NA
c,30,c30,1800,1860,SWIFT03_20190420_090001.wav,day164_rec4_lateApr_c30.wav,2019-04-20,Apr,20,late,NA
c,33,c33,1980,2040,SWIFT03_20190420_090001.wav,day164_rec4_lateApr_c33.wav,2019-04-20,Apr,20,late,NA
c,38,c38,2280,2340,SWIFT03_20190420_090001.wav,day164_rec4_lateApr_c38.wav,2019-04-20,Apr,20,late,NA
c,46,c46,2760,2820,SWIFT03_20190420_090001.wav,day164_rec4_lateApr_c46.wav,2019-04-20,Apr,20,late,NA
d,5,d5,300,360,SWIFT03_20190420_100001.wav,day164_rec4_lateApr_d5.wav,2019-04-20,Apr,20,late,NA
d,11,d11,660,720,SWIFT03_20190420_100001.wav,day164_rec4_lateApr_d11.wav,2019-04-20,Apr,20,late,NA
d,27,d27,1620,1680,SWIFT03_20190420_100001.wav,day164_rec4_lateApr_d27.wav,2019-04-20,Apr,20,late,NA
e,4,e4,240,300,SWIFT03_20190420_110002.wav,day164_rec4_lateApr_e4.wav,2019-04-20,Apr,20,late,NA
e,17,e17,1020,1080,SWIFT03_20190420_110002.wav,day164_rec4_lateApr_e17.wav,2019-04-20,Apr,20,late,NA
e,22,e22,1320,1380,SWIFT03_20190420_110002.wav,day164_rec4_lateApr_e22.wav,2019-04-20,Apr,20,late,NA
e,28,e28,1680,1740,SWIFT03_20190420_110002.wav,day164_rec4_lateApr_e28.wav,2019-04-20,Apr,20,late,NA
e,31,e31,1860,1920,SWIFT03_20190420_110002.wav,day164_rec4_lateApr_e31.wav,2019-04-20,Apr,20,late,NA
e,41,e41,2460,2520,SWIFT03_20190420_110002.wav,day164_rec4_lateApr_e41.wav,2019-04-20,Apr,20,late,NA
a,37,a37,2220,2280,SWIFT03_20190421_070000.wav,day86_rec4_lateApr_a37.wav,2019-04-21,Apr,21,late,NA
a,46,a46,2760,2820,SWIFT03_20190421_070000.wav,day86_rec4_lateApr_a46.wav,2019-04-21,Apr,21,late,NA
a,53,a53,3180,3240,SWIFT03_20190421_070000.wav,day86_rec4_lateApr_a53.wav,2019-04-21,Apr,21,late,NA
a,54,a54,3240,3300,SWIFT03_20190421_070000.wav,day86_rec4_lateApr_a54.wav,2019-04-21,Apr,21,late,NA
a,57,a57,3420,3480,SWIFT03_20190421_070000.wav,day86_rec4_lateApr_a57.wav,2019-04-21,Apr,21,late,NA
b,5,b5,300,360,SWIFT03_20190421_080000.wav,day86_rec4_lateApr_b5.wav,2019-04-21,Apr,21,late,NA
b,7,b7,420,480,SWIFT03_20190421_080000.wav,day86_rec4_lateApr_b7.wav,2019-04-21,Apr,21,late,NA
b,18,b18,1080,1140,SWIFT03_20190421_080000.wav,day86_rec4_lateApr_b18.wav,2019-04-21,Apr,21,late,NA
b,34,b34,2040,2100,SWIFT03_20190421_080000.wav,day86_rec4_lateApr_b34.wav,2019-04-21,Apr,21,late,NA
b,49,b49,2940,3000,SWIFT03_20190421_080000.wav,day86_rec4_lateApr_b49.wav,2019-04-21,Apr,21,late,NA
b,51,b51,3060,3120,SWIFT03_20190421_080000.wav,day86_rec4_lateApr_b51.wav,2019-04-21,Apr,21,late,NA
c,0,c0,0,60,SWIFT03_20190421_090001.wav,day86_rec4_lateApr_c0.wav,2019-04-21,Apr,21,late,NA
c,10,c10,600,660,SWIFT03_20190421_090001.wav,day86_rec4_lateApr_c10.wav,2019-04-21,Apr,21,late,NA
c,11,c11,660,720,SWIFT03_20190421_090001.wav,day86_rec4_lateApr_c11.wav,2019-04-21,Apr,21,late,NA
c,30,c30,1800,1860,SWIFT03_20190421_090001.wav,day86_rec4_lateApr_c30.wav,2019-04-21,Apr,21,late,NA
c,31,c31,1860,1920,SWIFT03_20190421_090001.wav,day86_rec4_lateApr_c31.wav,2019-04-21,Apr,21,late,NA
c,47,c47,2820,2880,SWIFT03_20190421_090001.wav,day86_rec4_lateApr_c47.wav,2019-04-21,Apr,21,late,NA
c,56,c56,3360,3420,SWIFT03_20190421_090001.wav,day86_rec4_lateApr_c56.wav,2019-04-21,Apr,21,late,NA
d,22,d22,1320,1380,SWIFT03_20190421_100002.wav,day86_rec4_lateApr_d22.wav,2019-04-21,Apr,21,late,NA
d,37,d37,2220,2280,SWIFT03_20190421_100002.wav,day86_rec4_lateApr_d37.wav,2019-04-21,Apr,21,late,NA
d,40,d40,2400,2460,SWIFT03_20190421_100002.wav,day86_rec4_lateApr_d40.wav,2019-04-21,Apr,21,late,NA
d,44,d44,2640,2700,SWIFT03_20190421_100002.wav,day86_rec4_lateApr_d44.wav,2019-04-21,Apr,21,late,NA
d,50,d50,3000,3060,SWIFT03_20190421_100002.wav,day86_rec4_lateApr_d50.wav,2019-04-21,Apr,21,late,NA
e,32,e32,1920,1980,SWIFT03_20190421_110002.wav,day86_rec4_lateApr_e32.wav,2019-04-21,Apr,21,late,NA
a,0,a0,0,60,SWIFT03_20190423_070000.wav,day65_rec4_lateApr_a0.wav,2019-04-23,Apr,23,late,NA
a,3,a3,180,240,SWIFT03_20190423_070000.wav,day65_rec4_lateApr_a3.wav,2019-04-23,Apr,23,late,NA
a,14,a14,840,900,SWIFT03_20190423_070000.wav,day65_rec4_lateApr_a14.wav,2019-04-23,Apr,23,late,NA
a,21,a21,1260,1320,SWIFT03_20190423_070000.wav,day65_rec4_lateApr_a21.wav,2019-04-23,Apr,23,late,NA
a,51,a51,3060,3120,SWIFT03_20190423_070000.wav,day65_rec4_lateApr_a51.wav,2019-04-23,Apr,23,late,NA
b,18,b18,1080,1140,SWIFT03_20190423_080000.wav,day65_rec4_lateApr_b18.wav,2019-04-23,Apr,23,late,NA
b,24,b24,1440,1500,SWIFT03_20190423_080000.wav,day65_rec4_lateApr_b24.wav,2019-04-23,Apr,23,late,NA
b,50,b50,3000,3060,SWIFT03_20190423_080000.wav,day65_rec4_lateApr_b50.wav,2019-04-23,Apr,23,late,NA
b,51,b51,3060,3120,SWIFT03_20190423_080000.wav,day65_rec4_lateApr_b51.wav,2019-04-23,Apr,23,late,NA
c,10,c10,600,660,SWIFT03_20190423_090001.wav,day65_rec4_lateApr_c10.wav,2019-04-23,Apr,23,late,NA
c,13,c13,780,840,SWIFT03_20190423_090001.wav,day65_rec4_lateApr_c13.wav,2019-04-23,Apr,23,late,NA
c,22,c22,1320,1380,SWIFT03_20190423_090001.wav,day65_rec4_lateApr_c22.wav,2019-04-23,Apr,23,late,NA
c,35,c35,2100,2160,SWIFT03_20190423_090001.wav,day65_rec4_lateApr_c35.wav,2019-04-23,Apr,23,late,NA
c,39,c39,2340,2400,SWIFT03_20190423_090001.wav,day65_rec4_lateApr_c39.wav,2019-04-23,Apr,23,late,NA
c,41,c41,2460,2520,SWIFT03_20190423_090001.wav,day65_rec4_lateApr_c41.wav,2019-04-23,Apr,23,late,NA
d,3,d3,180,240,SWIFT03_20190423_100002.wav,day65_rec4_lateApr_d3.wav,2019-04-23,Apr,23,late,NA
d,8,d8,480,540,SWIFT03_20190423_100002.wav,day65_rec4_lateApr_d8.wav,2019-04-23,Apr,23,late,NA
